countryCode	year	pctUsingInternet	GDPperCap	population	fertRate	lifeExpectMale	lifeExpectFem
BHR	2000	6.15373254647607	22955.0934939164	664614	2.795	73.669	75.43
BHR	2001	15.0386342513918	22416.0818465599	697549	2.731	73.877	75.601
BHR	2002	18.0507208881153	22038.331198939	735148	2.663	74.072	75.771
BHR	2003	21.5549449917804	22058.7633255054	778711	2.59	74.253	75.942
BHR	2004	21.4586805077435	22144.4733857539	829848	2.514	74.42	76.112
BHR	2005	21.3037335136591	22066.0711292424	889168	2.436	74.574	76.282
BHR	2006	28.2439524318043	21796.0151385957	958414	2.363	74.719	76.45
BHR	2007	32.91	21838.0745654035	1035891	2.297	74.857	76.615
BHR	2008	51.95	21563.650666009	1114590	2.241	74.994	76.776
BHR	2009	53	20797.0052179038	1185029	2.197	75.131	76.933
BHR	2010	55	20722.1038895508	1240862	2.164	75.268	77.087
BHR	2011	76.9999665032303	20514.7563869279	1278269	2.139	75.405	77.239
BHR	2012	88	20921.199710437	1300217	2.118	75.541	77.39
BHR	2013	90.0000397	21799.6521659427	1315411	2.098	75.674	77.542
BHR	2014	90.5031334814656	22390.6828514575	1336397	2.078	75.804	77.693
BHR	2015	93.4783011354165	22436.2075318381	1371855	2.056	75.933	77.844
BGD	1990	0	399.483940851139	106188642	4.494	58.051	58.784
BGD	1991	..	403.753798979427	108727432	4.314	58.671	59.428
BGD	1992	..	416.18052405083	111221938	4.146	59.341	60.092
BGD	1993	..	426.309441333235	113695139	3.99	60.059	60.773
BGD	1994	..	433.412344067767	116182267	3.846	60.813	61.467
BGD	1995	..	445.918917287425	118706871	3.713	61.587	62.172
BGD	1996	..	456.237710100466	121269645	3.592	62.355	62.883
BGD	1997	0.00075104582943988	466.77254422232	123854640	3.479	63.094	63.596
BGD	1998	0.00368481262469867	480.868833099348	126447965	3.372	63.786	64.303
BGD	1999	0.0361704074704913	493.255219870374	129029691	3.27	64.419	65
BGD	2000	0.0710394230507683	509.293434722413	131581243	3.17	64.99	65.677
BGD	2001	0.129807973947512	525.072110746691	134107160	3.071	65.503	66.326
BGD	2002	0.13992028850905	535.246723365611	136600667	2.973	65.976	66.947
BGD	2003	0.163877665498048	550.862805736311	139019001	2.876	66.422	67.54
BGD	2004	0.199036333744363	570.336735954774	141307489	2.782	66.847	68.109
BGD	2005	0.24163732563671	598.617425921471	143431101	2.69	67.253	68.664
BGD	2006	1	630.04818002342	145368004	2.603	67.641	69.218
BGD	2007	1.8	666.401447207163	147139191	2.522	68.01	69.781
BGD	2008	2.5	698.564892037526	148805814	2.449	68.361	70.355
BGD	2009	3.1	725.766259956842	150454708	2.384	68.698	70.939
BGD	2010	3.7	757.671757176894	152149102	2.328	69.024	71.521
BGD	2011	4.5	797.411680369498	153911916	2.279	69.343	72.085
BGD	2012	5	839.513687185166	155727053	2.236	69.657	72.617
BGD	2013	6.63	879.581966135063	157571292	2.199	69.968	73.104
BGD	2014	13.9	922.161127998654	159405279	2.165	70.278	73.545
BGD	2015	14.4	971.641988030431	161200886	2.133	70.586	73.939
BRB	1990	0	14030.8453203566	260374	1.74	68.95	73.505
BRB	1991	..	13437.1443650722	261275	1.733	69.177	73.741
BRB	1992	..	12453.2183558316	262184	1.729	69.4	73.974
BRB	1993	..	12559.3050892368	263089	1.728	69.618	74.202
BRB	1994	..	12990.8345633917	264015	1.729	69.832	74.425
BRB	1995	0.00775223845885499	13203.4416305879	264959	1.73	70.04	74.641
BRB	1996	0.389464214080689	13680.8233323014	265942	1.733	70.241	74.849
BRB	1997	0.783428911660556	14270.0027272094	266945	1.736	70.433	75.048
BRB	1998	1.97024923652842	14742.4900000055	267950	1.739	70.617	75.237
BRB	1999	2.37624703464172	14747.9611050174	268922	1.742	70.792	75.418
BRB	2000	3.97367835457927	15035.4473972214	269847	1.744	70.96	75.592
BRB	2001	11.9364503383984	14629.1663181441	270685	1.746	71.121	75.76
BRB	2002	27.836322424146	14703.1253063064	271478	1.749	71.279	75.927
BRB	2003	39.6896271159532	14983.5439290944	272258	1.752	71.434	76.094
BRB	2004	49.8	15146.9699070641	273091	1.755	71.589	76.261
BRB	2005	52.5	15700.0726444958	274009	1.759	71.744	76.431
BRB	2006	55.3	16532.829867563	275039	1.763	71.899	76.603
BRB	2007	58.2	16762.7090633194	276150	1.768	72.054	76.776
BRB	2008	61.4	16708.7402231492	277319	1.772	72.21	76.949
BRB	2009	64.7	15974.0908706351	278470	1.777	72.365	77.122
BRB	2010	65.1	15959.0297922874	279569	1.781	72.521	77.293
BRB	2011	66.5	16011.6376990816	280601	1.785	72.676	77.461
BRB	2012	71.2	16003.5520167977	281585	1.788	72.831	77.626
BRB	2013	71.8	15951.2093230657	282509	1.791	72.986	77.787
BRB	2014	75.16	15901.9009285953	283385	1.794	73.14	77.945
BRB	2015	76.11	15998.0488021541	284217	1.796	73.294	78.099
BLR	1990	0	3102.46277600103	10189000	1.913	66.3	75.6
BLR	1991	..	3063.72990913923	10194000	1.805	65.5	75.5
BLR	1992	..	2763.64748261153	10216000	1.764	64.9	75.4
BLR	1993	..	2547.87401173149	10239000	1.623	63.8	74.4
BLR	1994	0.00048595086881212	2252.41245409366	10227000	1.533	63.5	74.3
BLR	1995	0.00292125437494358	2024.69473609876	10194000	1.406	62.9	74.3
BLR	1996	0.0292982941361222	2088.35155289774	10160000	1.335	63	74.3
BLR	1997	0.0490208910370497	2336.31167738165	10117000	1.25	62.9	74.3
BLR	1998	0.0738688972841164	2544.63465405335	10069000	1.3	62.7	74.4
BLR	1999	0.494881245327084	2642.24233304862	10026738	1.31	62.2	73.9
BLR	2000	1.86039812615388	2808.69399564789	9979610	1.317	63.4	74.7
BLR	2001	4.30061602151712	2956.5406182076	9928549	1.286	62.8	74.5
BLR	2002	8.95097131467325	3125.5389116145	9865548	1.24	62.3	74.1
BLR	2003	..	3369.17210775321	9796749	1.232	62.7	74.7
BLR	2004	..	3780.63623184238	9730146	1.233	63.2	75
BLR	2005	..	4164.36201252728	9663915	1.252	62.9	75.1
BLR	2006	16.2	4608.93208753886	9604924	1.335	63.6	75.5
BLR	2007	19.7	5028.32001864197	9560953	1.429	64.5	76.2
BLR	2008	23	5560.38190408405	9527985	1.488	64.7	76.5
BLR	2009	27.43	5583.93852426094	9506765	1.509	64.7	76.4
BLR	2010	31.8	6029.3967998293	9490583	1.494	64.6	76.5
BLR	2011	39.6488956598961	6375.34503859546	9473172	1.515	64.7	76.7
BLR	2012	46.91	6491.67338247292	9464495	1.62	66.6	77.6
BLR	2013	54.17	6557.10657206217	9465997	1.668	67.3	77.9
BLR	2014	59.02	6664.09724918665	9474511	1.696	67.8	78.4
BLR	2015	67.3	6398.68973515141	9489616	1.724	68.6	78.9
BEL	1990	0.00100673961837521	33105.1552433006	9967379	1.62	72.73	79.54
BEL	1991	0.0200726449091909	33586.9583104952	10004486	1.66	72.88	79.67
BEL	1992	0.100041026825101	33962.9863856718	10045158	1.65	73	79.87
BEL	1993	0.199446058517075	33505.1655027068	10084475	1.61	72.96	79.9
BEL	1994	0.695994689759373	34479.937551965	10115603	1.56	73.36	80.19
BEL	1995	0.991662990076131	35228.3419165189	10136811	1.56	73.47	80.38
BEL	1996	2.96841164745362	35719.8102344149	10156637	1.59	73.88	80.66
BEL	1997	4.93808090966561	36955.6361964793	10181245	1.6	74.2	80.7
BEL	1998	7.88662270071677	37605.2280552923	10203008	1.6	74.4	80.7
BEL	1999	13.7722144589561	38856.0634985051	10226419	1.62	74.4	81
BEL	2000	29.4316916924341	40170.4189271218	10251250	1.67	74.6	81
BEL	2001	31.2883955056566	40357.370757271	10286570	1.67	74.9	81.2
BEL	2002	46.33	40892.2177249607	10332785	1.65	75.1	81.2
BEL	2003	49.97	41036.7982641216	10376133	1.67	75.3	81.1
BEL	2004	53.86	42344.6948333994	10421137	1.72	76	81.9
BEL	2005	55.82	42994.3636536563	10478617	1.76	76.2	81.9
BEL	2006	59.72	43782.1395544946	10547958	1.8	76.6	82.3
BEL	2007	64.44	44960.7978629635	10625700	1.82	77.1	82.6
BEL	2008	66	44956.3673344759	10709973	1.85	76.9	82.6
BEL	2009	70	43591.2718827821	10796493	1.84	77.4	82.8
BEL	2010	75	44380.1766327308	10895586	1.86	77.5	83
BEL	2011	81.6099959955952	44556.0368071799	11047744	1.81	78	83.3
BEL	2012	80.7199905482042	44337.5767700468	11128246	1.79	77.8	83.1
BEL	2013	82.1702	44209.7433543915	11182817	1.75	78.1	83.2
BEL	2014	85	44676.6607293383	11209057	1.74	78.8	83.9
BEL	2015	85.0529	45052.3653466121	11274196	1.7	78.7	83.4
BLZ	1990	0	2849.03459347252	187552	4.508	69.093	73.584
BLZ	1991	..	3089.23044045696	191126	4.436	68.791	73.431
BLZ	1992	..	3404.20680748937	194317	4.363	68.411	73.199
BLZ	1993	..	3557.4772563526	197616	4.286	67.978	72.907
BLZ	1994	..	3491.40076155601	201674	4.201	67.518	72.578
BLZ	1995	0.0453971799271829	3424.08611479284	206963	4.109	67.06	72.244
BLZ	1996	0.882807327300817	3363.89631145811	213676	4.01	66.632	71.937
BLZ	1997	1.28858230175161	3358.51052496872	221606	3.908	66.256	71.68
BLZ	1998	2.09151639121396	3352.85453866553	230284	3.805	65.95	71.493
BLZ	1999	4.07674056438396	3513.85527628729	239026	3.703	65.73	71.387
BLZ	2000	5.96383530272428	3838.89248817263	247315	3.6	65.614	71.364
BLZ	2001	..	3910.1872567279	254984	3.496	65.609	71.421
BLZ	2002	5.68425121358763	3997.12068452635	262206	3.39	65.699	71.532
BLZ	2003	..	4257.48738791646	269130	3.282	65.862	71.674
BLZ	2004	9.8	4343.17724006303	276089	3.175	66.078	71.832
BLZ	2005	17	4342.12889141106	283277	3.072	66.32	71.989
BLZ	2006	24	4424.43737866722	290747	2.977	66.555	72.133
BLZ	2007	24.6	4358.46900107434	298407	2.893	66.763	72.258
BLZ	2008	26.3	4385.17593228253	306165	2.821	66.928	72.364
BLZ	2009	27.2	4307.22111778001	313929	2.762	67.046	72.453
BLZ	2010	28.2	4344.15017661252	321608	2.715	67.123	72.533
BLZ	2011	30.7	4333.36177568641	329192	2.676	67.177	72.616
BLZ	2012	31	4397.77064072342	336701	2.642	67.235	72.716
BLZ	2013	33.6	4332.88253596202	344181	2.61	67.316	72.845
BLZ	2014	38.7	4411.85597894008	351694	2.578	67.428	73.003
BLZ	2015	41.589999999835	4482.49664664889	359288	2.544	67.57	73.189
BEN	1990	0	609.345623847634	4978496	6.744	51.732	55.795
BEN	1991	..	614.005294113839	5149499	6.677	52.402	56.227
BEN	1992	..	610.55090183852	5331803	6.603	52.905	56.54
BEN	1993	..	623.953655204789	5521763	6.526	53.238	56.739
BEN	1994	..	615.120445612328	5714220	6.446	53.41	56.833
BEN	1995	..	631.171223502581	5905558	6.364	53.455	56.848
BEN	1996	0.0016931001934367	638.076330738046	6094259	6.282	53.425	56.818
BEN	1997	0.0246487957420027	654.542811574812	6281639	6.199	53.389	56.785
BEN	1998	0.0478773038758114	660.631781368267	6470265	6.118	53.403	56.789
BEN	1999	0.15490674072035	675.677481564767	6664098	6.038	53.499	56.854
BEN	2000	0.225247851473369	694.243748862815	6865951	5.962	53.701	57.001
BEN	2001	0.363417890016082	709.469362156737	7076733	5.889	54.016	57.241
BEN	2002	0.7029455951039	720.168276979008	7295394	5.82	54.415	57.559
BEN	2003	0.951327114915695	722.667195343064	7520555	5.754	54.866	57.933
BEN	2004	1.18254096518994	732.335422521139	7750004	5.691	55.352	58.351
BEN	2005	1.27103143947107	723.19995937719	7982225	5.632	55.85	58.793
BEN	2006	1.53785434624704	730.275255572895	8216896	5.576	56.334	59.235
BEN	2007	1.79	752.215214660521	8454791	5.522	56.788	59.66
BEN	2008	1.85	767.031818766209	8696916	5.469	57.199	60.052
BEN	2009	2.24	763.154718039225	8944706	5.416	57.559	60.404
BEN	2010	3.13	757.695907409377	9199259	5.362	57.87	60.718
BEN	2011	4.14832306562512	758.5775214493	9460802	5.305	58.141	61.002
BEN	2012	4.5	773.182722624068	9729160	5.246	58.392	61.274
BEN	2013	4.9	805.967160184979	10004451	5.183	58.637	61.547
BEN	2014	6	833.640877658714	10286712	5.117	58.883	61.825
BEN	2015	11.2549879092022	827.835457935714	10575952	5.048	59.132	62.11
BMU	1990	0	63429.2767665396	59326	..	..	..
BMU	1991	..	61503.6383589572	59021	..	70.01	78.25
BMU	1992	..	61913.7772348381	58595	..	..	..
BMU	1993	..	63435.4731513697	58910	..	..	..
BMU	1994	..	63374.766845423	59320	..	..	..
BMU	1995	6.83816346466949	65690.9641699689	59746	1.8	..	..
BMU	1996	16.2024660153275	66969.933143424	60129	..	..	..
BMU	1997	24.1892567447711	69624.4363363497	60497	..	..	..
BMU	1998	32.1037593502199	71810.384072276	60943	..	..	..
BMU	1999	39.9475887635422	73825.1848453623	61285	..	..	..
BMU	2000	42.9498600152711	79988.3500115683	61833	1.74	75.3	80.6
BMU	2001	47.5096998970623	84844.7383808264	62504	1.75	75.3	80.6
BMU	2002	52.0315973700393	83048.803111906	62912	1.77	75.6	80.7
BMU	2003	56.5220121836337	85321.2432651983	63325	1.8	75.7	81.1
BMU	2004	60.9908670086326	86733.3700723903	63740	1.78	75.9	81.2
BMU	2005	65.4470657898838	87616.3859691804	64154	1.76	76.1	81.4
BMU	2006	69.8996551617012	91944.8738136662	64523	1.76	76.4	81.5
BMU	2007	74.3505940302669	94029.6080297516	64888	1.76	76.3	81.7
BMU	2008	82.3	94903.19153445	65273	1.77	76.7	81.9
BMU	2009	83.25	89391.2111759902	65636	1.76	76.806	82.1
BMU	2010	84.21	88207.3275597322	65124	1.76	76.63	82.08
BMU	2011	88.336	86001.1711723395	64564	1.59	77.46	85.03
BMU	2012	91.2993045243401	81547.8552352009	64798	1.59	77.99	85.55
BMU	2013	95.3	79251.7816637313	65001	1.63	76.87	84.46
BMU	2014	96.8	..	65139	1.63	77.09	84.69
BMU	2015	98.3236096537251	..	65239	1.62	77.3	84.91
BTN	1990	0	789.217334156516	537280	5.639	52.575	53.184
BTN	1991	..	785.992453720061	537284	5.431	53.349	53.926
BTN	1992	..	831.063050334133	531525	5.216	54.121	54.664
BTN	1993	..	861.193921466685	523117	5.003	54.89	55.4
BTN	1994	..	915.409903076161	516503	4.796	55.656	56.134
BTN	1995	..	983.262475903491	514877	4.597	56.429	56.877
BTN	1996	..	1029.17766319167	519282	4.4	57.216	57.639
BTN	1997	..	1065.05676572225	528754	4.203	58.025	58.427
BTN	1998	..	1100.1615195901	542155	4.002	58.856	59.243
BTN	1999	0.137571514258829	1155.20975777048	557543	3.801	59.705	60.082
BTN	2000	0.40094444691941	1201.10578545411	573416	3.604	60.566	60.94
BTN	2001	0.864628564215099	1263.96776707338	589600	3.416	61.432	61.806
BTN	2002	1.67580258375242	1360.79225208936	606399	3.244	62.289	62.668
BTN	2003	2.43691239949767	1425.05517363399	623434	3.089	63.123	63.509
BTN	2004	3.15698419613711	1469.37315038902	640282	2.954	63.923	64.316
BTN	2005	3.84710674490143	1534.82074531128	656639	2.837	64.676	65.073
BTN	2006	4.5183172581646	1601.91580165284	672228	2.734	65.374	65.766
BTN	2007	5.92	1848.56625507606	686958	2.64	66.016	66.394
BTN	2008	6.55	1898.05279389076	700950	2.55	66.604	66.96
BTN	2009	7.17	1986.13561776648	714458	2.464	67.139	67.468
BTN	2010	13.6	2178.92138307967	727641	2.382	67.626	67.93
BTN	2011	14.4	2310.00365501278	740510	2.305	68.069	68.36
BTN	2012	15.6	2387.00567386534	752967	2.236	68.481	68.776
BTN	2013	22.4	2399.91891590403	764961	2.177	68.868	69.19
BTN	2014	30.3	2500.26014526865	776448	2.128	69.237	69.608
BTN	2015	39.8	2628.18961406612	787386	2.086	69.592	70.033
BOL	1990	0	1358.24104038253	6856244	4.894	53.459	56.838
BOL	1991	..	1401.90837788277	6992521	4.817	53.971	57.413
BOL	1992	..	1397.1799161679	7131707	4.741	54.488	57.994
BOL	1993	..	1428.36569093385	7273825	4.664	55.007	58.579
BOL	1994	..	1465.80406769253	7418861	4.585	55.53	59.169
BOL	1995	0.0668075682820113	1504.39674401173	7566714	4.503	56.055	59.762
BOL	1996	0.196081173945832	1539.34488523904	7717443	4.418	56.583	60.359
BOL	1997	0.44783903590236	1584.11720415994	7870855	4.331	57.113	60.958
BOL	1998	0.626484062433397	1631.5748806278	8026254	4.241	57.645	61.559
BOL	1999	0.981815187281861	1607.21011034821	8182712	4.148	58.178	62.162
BOL	2000	1.4427635847914	1616.53915607643	8339512	4.055	58.712	62.767
BOL	2001	2.1204625341365	1613.41082308324	8496375	3.96	59.247	63.372
BOL	2002	3.11719294696997	1623.51878667362	8653345	3.866	59.782	63.978
BOL	2003	3.50859640072336	1637.80851046662	8810420	3.773	60.318	64.584
BOL	2004	4.43992460120042	1676.22794652371	8967741	3.683	60.854	65.189
BOL	2005	5.22758395663196	1720.09903188343	9125409	3.595	61.391	65.796
BOL	2006	6.20067125473576	1771.94689673878	9283334	3.51	61.933	66.406
BOL	2007	10.4992443168903	1821.797219897	9441444	3.427	62.479	67.019
BOL	2008	12.5	1901.89980193506	9599855	3.348	63.026	67.632
BOL	2009	16.8	1933.74010151189	9758748	3.272	63.569	68.238
BOL	2010	22.4	1981.16070450437	9918242	3.2	64.098	68.829
BOL	2011	30	2051.152291621	10078343	3.134	64.606	69.394
BOL	2012	35.34	2122.38456393316	10239004	3.072	65.085	69.927
BOL	2013	36.99	2231.47724076427	10400264	3.017	65.532	70.422
BOL	2014	34.6	2317.25718610303	10562159	2.966	65.943	70.878
BOL	2015	35.56227065	2392.98397316016	10724705	2.921	66.322	71.299
BIH	1990	0	..	4463422	1.772	67.432	74.296
BIH	1991	..	..	4371603	1.748	67.025	74.291
BIH	1992	..	..	4239154	1.73	66.86	74.351
BIH	1993	..	..	4087999	1.72	67.014	74.499
BIH	1994	..	698.56429427465	3948816	1.713	67.49	74.739
BIH	1995	..	866.940672136616	3843712	1.706	68.23	75.063
BIH	1996	0.015125563351607	1665.5953656484	3780378	1.69	69.121	75.447
BIH	1997	0.0594255627972207	2255.05736934854	3752431	1.662	70.008	75.85
BIH	1998	0.143671059936118	2608.19884143362	3750485	1.619	70.77	76.238
BIH	1999	0.194374199768361	2852.02104121862	3759118	1.562	71.356	76.593
BIH	2000	1.08296074971207	3002.82084105655	3766706	1.497	71.751	76.899
BIH	2001	1.20052695129649	3131.1394017013	3771284	1.432	71.979	77.151
BIH	2002	2.64826791361244	3293.14024872433	3775807	1.374	72.119	77.36
BIH	2003	3.96503683387051	3421.74843067042	3779247	1.33	72.237	77.537
BIH	2004	15.4689716227665	3628.51643997036	3781287	1.301	72.355	77.687
BIH	2005	21.3267010007738	3946.05667880525	3781530	1.288	72.489	77.816
BIH	2006	25.1223856852117	4160.56310253483	3779468	1.287	72.641	77.934
BIH	2007	27.92	4405.28505871939	3774000	1.291	72.8	78.047
BIH	2008	34.66	4664.09180327094	3763599	1.297	72.958	78.165
BIH	2009	37.74	4545.22766596344	3746561	1.302	73.118	78.291
BIH	2010	42.75	4614.8290411405	3722084	1.306	73.283	78.43
BIH	2011	43.8876865285545	4700.88783699632	3688865	1.309	73.452	78.58
BIH	2012	45.0645004334763	4714.22720574968	3648200	1.314	73.626	78.739
BIH	2013	48.5213141734421	4882.80366687768	3604999	1.322	73.804	78.901
BIH	2014	49.9177324336354	4992.94886721142	3566002	1.332	73.986	79.065
BIH	2015	52.6	5190.29377671129	3535961	1.345	74.172	79.232
BWA	1990	0	3860.0086032244	1377912	4.54	59.322	64.323
BWA	1991	0	4034.26086362632	1416731	4.411	58.49	63.661
BWA	1992	..	4040.42667322748	1455833	4.292	57.373	62.681
BWA	1993	..	4010.78715180401	1494693	4.177	56.011	61.404
BWA	1994	..	4053.43604219397	1532622	4.064	54.469	59.889
BWA	1995	0.0645210409566664	4237.56729946312	1569094	3.951	52.834	58.207
BWA	1996	0.157454229629989	4386.85153681613	1604060	3.836	51.205	56.451
BWA	1997	0.307746849903244	4641.80547984061	1637635	3.72	49.696	54.746
BWA	1998	0.602400929143193	4585.73992768728	1669625	3.606	48.418	53.224
BWA	1999	1.12239147360549	4939.59805552704	1699862	3.494	47.457	51.99
BWA	2000	2.90266662177209	4954.77428993194	1728340	3.387	46.906	51.163
BWA	2001	3.43088678702599	4891.91484358507	1754935	3.286	46.831	50.833
BWA	2002	3.38592235064273	5115.8998863534	1779953	3.194	47.195	50.985
BWA	2003	3.3451901740614	5280.21517473814	1804339	3.113	47.936	51.58
BWA	2004	3.30488925316113	5349.00202419483	1829330	3.043	49.001	52.579
BWA	2005	3.26255403605122	5512.81122938706	1855852	2.987	50.303	53.926
BWA	2006	4.28993297515968	5883.89905903792	1884238	2.946	51.741	55.539
BWA	2007	5.28	6270.47408175605	1914414	2.918	53.214	57.305
BWA	2008	6.25	6552.77664070476	1946351	2.901	54.638	59.11
BWA	2009	6.15	5948.85324807045	1979882	2.891	55.961	60.868
BWA	2010	6	6346.15620387349	2014866	2.884	57.178	62.514
BWA	2011	9	6610.33192206911	2051339	2.876	58.322	64.013
BWA	2012	16	6779.39389716646	2089315	2.863	59.457	65.382
BWA	2013	30	7409.42115519618	2128507	2.842	60.617	66.631
BWA	2014	36.74474744423	7574.28209730669	2168573	2.812	61.79	67.744
BWA	2015	37.3120503733278	7308.76062059972	2209197	2.774	62.935	68.708
BRA	1990	0	7987.05521589933	149352145	2.909	61.673	69.191
BRA	1991	0.00328817070330394	7967.80337761804	151976577	2.827	62.03	69.641
BRA	1992	0.0129462623564468	7797.82726064772	154564278	2.756	62.424	70.107
BRA	1993	0.0254982532389746	8028.20392729676	157132682	2.694	62.855	70.589
BRA	1994	0.0376727093587832	8320.26047469076	159705123	2.638	63.32	71.083
BRA	1995	0.105138167818006	8549.02151963916	162296612	2.586	63.809	71.584
BRA	1996	0.450789178949525	8599.1016474738	164913306	2.535	64.314	72.085
BRA	1997	0.786079155026595	8751.37999012429	167545164	2.482	64.82	72.581
BRA	1998	1.47787495863132	8645.51339686202	170170640	2.426	65.317	73.062
BRA	1999	2.03873218351945	8555.91567025827	172759243	2.365	65.796	73.527
BRA	2000	2.87068515854108	8779.29079876563	175287587	2.3	66.252	73.969
BRA	2001	4.52849486902851	8777.35713423328	177750670	2.232	66.685	74.388
BRA	2002	9.14942508560748	8924.89696137144	180151021	2.163	67.098	74.788
BRA	2003	13.2075861035303	8911.31951197479	182482149	2.096	67.498	75.17
BRA	2004	19.073672274442	9309.89205589421	184738458	2.033	67.886	75.537
BRA	2005	21.022747248827	9495.48465039729	186917361	1.975	68.266	75.892
BRA	2006	28.1783801797929	9761.83428310216	189012412	1.926	68.643	76.241
BRA	2007	30.88	10244.2671527554	191026637	1.884	69.019	76.585
BRA	2008	33.83	10656.869465705	192979029	1.851	69.395	76.926
BRA	2009	39.22	10538.7782816712	194895996	1.824	69.767	77.262
BRA	2010	40.65	11224.1540829355	196796269	1.805	70.132	77.589
BRA	2011	45.69	11560.4187506263	198686688	1.79	70.481	77.901
BRA	2012	48.56	11673.7705356921	200560983	1.777	70.808	78.193
