countryCode	year	sex	laborForcePartipation	pctAdvancedEdu	pctBasicEdu	lifeExpect	literacyRate
BRB	2010	Female	63.492000579834	..	..	77.293	..
BRB	2011	Female	63.2879981994629	..	..	77.461	..
BRB	2012	Female	62.0610008239746	..	..	77.626	..
BRB	2013	Female	63.2309989929199	..	..	77.787	..
BRB	2014	Female	61.8559989929199	..	..	77.945	..
BRB	2015	Female	61.8600006103516	..	..	78.099	..
BRB	2016	Female	62.568000793457	..	..	78.251	..
BLR	1990	Female	53.2140007019043	..	..	75.6	..
BLR	1991	Female	53.0050010681152	..	..	75.5	..
BLR	1992	Female	52.7840003967285	..	..	75.4	..
BLR	1993	Female	52.6230010986328	..	..	74.4	..
BLR	1994	Female	52.5699996948242	..	..	74.3	..
BLR	1995	Female	52.6300010681152	..	..	74.3	..
BLR	1996	Female	52.632999420166	..	..	74.3	..
BLR	1997	Female	52.6389999389648	..	..	74.3	..
BLR	1998	Female	52.7280006408691	..	..	74.4	..
BLR	1999	Female	52.8499984741211	..	..	73.9	99.4197235107422
BLR	2000	Female	53.3089981079102	..	..	74.7	..
BLR	2001	Female	53.7470016479492	..	..	74.5	..
BLR	2002	Female	54.1590003967285	..	..	74.1	..
BLR	2003	Female	54.5550003051758	..	..	74.7	..
BLR	2004	Female	54.9570007324219	..	..	75	..
BLR	2005	Female	55.3919982910156	..	..	75.1	..
BLR	2006	Female	55.7879981994629	..	..	75.5	..
BLR	2007	Female	56.2299995422363	..	..	76.2	..
BLR	2008	Female	56.6920013427734	..	..	76.5	..
BLR	2009	Female	57.140998840332	..	..	76.4	99.4939880371094
BLR	2010	Female	57.5279998779297	..	..	76.5	..
BLR	2011	Female	57.8489990234375	..	..	76.7	..
BLR	2012	Female	58.1230010986328	..	..	77.6	..
BLR	2013	Female	58.3450012207031	..	..	77.9	..
BLR	2014	Female	58.5139999389648	..	..	78.4	..
BLR	2015	Female	58.6290016174316	..	..	78.9	..
BLR	2016	Female	58.6529998779297	..	..	79	..
BEL	1990	Female	36.5579986572266	..	..	79.54	..
BEL	1991	Female	37.9469985961914	..	..	79.67	..
BEL	1992	Female	38.7379989624023	86.6738967895508	52.8492012023926	79.87	..
BEL	1993	Female	39.4469985961914	84.9616012573242	51.4040985107422	79.9	..
BEL	1994	Female	40.0540008544922	85.5566024780273	51.0770988464355	80.19	..
BEL	1995	Female	40.4770011901855	85.7083969116211	49.8036003112793	80.38	..
BEL	1996	Female	40.5299987792969	85.0537033081055	48.5251998901367	80.66	..
BEL	1997	Female	40.9659996032715	85.1947021484375	48.043701171875	80.7	..
BEL	1998	Female	41.5320014953613	83.3610000610352	44.9598999023438	80.7	..
BEL	1999	Female	43.140998840332	83.7834014892578	45.4103012084961	81	..
BEL	2000	Female	43.5699996948242	84.250602722168	45.326099395752	81	..
BEL	2001	Female	41.7229995727539	82.1669006347656	43.4500999450684	81.2	..
BEL	2002	Female	42.3569984436035	80.9583969116211	43.2043991088867	81.2	..
BEL	2003	Female	42.6790008544922	80.806999206543	42.3452987670898	81.1	..
BEL	2004	Female	43.9570007324219	82.6965026855469	41.7883987426758	81.9	..
BEL	2005	Female	45.4869995117188	82.293701171875	44.0046005249023	81.9	..
BEL	2006	Female	45.6220016479492	80.7708969116211	42.8838005065918	82.3	..
BEL	2007	Female	46.4090003967285	80.9573974609375	42.0042991638184	82.6	..
BEL	2008	Female	46.7309989929199	79.6684036254883	41.3723983764648	82.6	..
BEL	2009	Female	46.7470016479492	78.4474029541016	40.4309997558594	82.8	..
BEL	2010	Female	47.4910011291504	78.0610961914063	41.9814987182617	83	..
BEL	2011	Female	46.8059997558594	77.0491027832031	40.5574989318848	83.3	..
BEL	2012	Female	46.8899993896484	76.631103515625	40.0262985229492	83.1	..
BEL	2013	Female	47.5950012207031	76.9505996704102	39.5290985107422	83.2	..
BEL	2014	Female	48.0099983215332	76.3676986694336	39.2193984985352	83.9	..
BEL	2015	Female	48.023998260498	75.6511001586914	37.9136009216309	83.4	..
BEL	2016	Female	47.765998840332	74.8947982788086	36.7140007019043	83.4	..
BLZ	1990	Female	34.4889984130859	..	..	73.584	..
BLZ	1991	Female	35.0540008544922	..	..	73.431	70.3283920288086
BLZ	1992	Female	35.6860008239746	..	..	73.199	..
BLZ	1993	Female	35.8839988708496	..	..	72.907	..
BLZ	1994	Female	35.6349983215332	..	..	72.578	..
BLZ	1995	Female	35.7830009460449	..	..	72.244	..
BLZ	1996	Female	36.1310005187988	..	..	71.937	..
BLZ	1997	Female	37.1279983520508	..	..	71.68	..
BLZ	1998	Female	38.1419982910156	..	..	71.493	..
BLZ	1999	Female	39.193000793457	..	..	71.387	..
BLZ	2000	Female	40.2779998779297	..	..	71.364	..
BLZ	2001	Female	41.3689994812012	..	..	71.421	..
BLZ	2002	Female	42.492000579834	..	..	71.532	..
BLZ	2003	Female	43.6300010681152	..	..	71.674	..
BLZ	2004	Female	44.765998840332	..	..	71.832	..
BLZ	2005	Female	45.8819999694824	..	..	71.989	..
BLZ	2006	Female	47.1809997558594	..	..	72.133	..
BLZ	2007	Female	48.4889984130859	..	..	72.258	..
BLZ	2008	Female	49.8030014038086	..	..	72.364	..
BLZ	2009	Female	51.125	..	..	72.453	..
BLZ	2010	Female	52.4440002441406	..	..	72.533	..
BLZ	2011	Female	53.4980010986328	..	..	72.616	..
BLZ	2012	Female	54.5270004272461	90.7699966430664	81.4499969482422	72.716	..
BLZ	2013	Female	53.701000213623	..	..	72.845	..
BLZ	2014	Female	52.9300003051758	..	..	73.003	..
BLZ	2015	Female	52.2120018005371	..	..	73.189	..
BLZ	2016	Female	52.7680015563965	..	..	73.396	..
BEN	1990	Female	57.3489990234375	..	..	55.795	..
BEN	1991	Female	57.3619995117188	..	..	56.227	..
BEN	1992	Female	57.3660011291504	..	..	56.54	16.5652408599854
BEN	1993	Female	58.2220001220703	..	..	56.739	..
BEN	1994	Female	59.0730018615723	..	..	56.833	..
BEN	1995	Female	59.9179992675781	..	..	56.848	..
BEN	1996	Female	60.7410011291504	..	..	56.818	..
BEN	1997	Female	61.5550003051758	..	..	56.785	..
BEN	1998	Female	62.3569984436035	..	..	56.789	..
BEN	1999	Female	63.148998260498	..	..	56.854	..
BEN	2000	Female	63.9290008544922	..	..	57.001	..
BEN	2001	Female	64.6900024414063	..	..	57.241	..
BEN	2002	Female	65.4410018920898	..	..	57.559	23.3001403808594
BEN	2003	Female	66.1389999389648	..	..	57.933	..
BEN	2004	Female	66.7689971923828	..	..	58.351	..
BEN	2005	Female	67.3320007324219	..	..	58.793	..
BEN	2006	Female	67.8170013427734	..	..	59.235	18.4429092407227
BEN	2007	Female	68.2409973144531	..	..	59.66	..
BEN	2008	Female	68.609001159668	..	..	60.052	..
BEN	2009	Female	68.9339981079102	..	..	60.404	..
BEN	2010	Female	69.2239990234375	..	..	60.718	..
BEN	2011	Female	68.0879974365234	69.8760986328125	82.7118988037109	61.002	..
BEN	2012	Female	68.1539993286133	..	..	61.274	22.093879699707
BEN	2013	Female	68.2480010986328	..	..	61.547	..
BEN	2014	Female	68.3440017700195	..	..	61.825	..
BEN	2015	Female	68.4130020141602	..	..	62.11	..
BEN	2016	Female	68.4970016479492	..	..	62.398	..
BMU	1990	Female	..	..	..	..	..
BMU	1991	Female	..	..	..	78.25	..
BMU	1992	Female	..	..	..	..	..
BMU	1993	Female	..	..	..	..	..
BMU	1994	Female	..	..	..	..	..
BMU	1995	Female	..	..	..	..	..
BMU	1996	Female	..	..	..	..	..
BMU	1997	Female	..	..	..	..	..
BMU	1998	Female	..	..	..	..	..
BMU	1999	Female	..	..	..	..	..
BMU	2000	Female	..	..	..	80.6	..
BMU	2001	Female	..	..	..	80.6	..
BMU	2002	Female	..	..	..	80.7	..
BMU	2003	Female	..	..	..	81.1	..
BMU	2004	Female	..	..	..	81.2	..
BMU	2005	Female	..	..	..	81.4	..
BMU	2006	Female	..	..	..	81.5	..
BMU	2007	Female	..	..	..	81.7	..
BMU	2008	Female	..	..	..	81.9	..
BMU	2009	Female	..	..	..	82.1	..
BMU	2010	Female	..	..	..	82.08	..
BMU	2011	Female	..	..	..	85.03	..
BMU	2012	Female	..	..	..	85.55	..
BMU	2013	Female	..	..	..	84.46	..
BMU	2014	Female	..	..	..	84.69	..
BMU	2015	Female	..	..	..	84.91	..
BMU	2016	Female	..	..	..	85.13	..
BTN	1990	Female	51.5089988708496	..	..	53.184	..
BTN	1991	Female	51.1310005187988	..	..	53.926	..
BTN	1992	Female	50.9010009765625	..	..	54.664	..
BTN	1993	Female	50.7400016784668	..	..	55.4	..
BTN	1994	Female	50.5340003967285	..	..	56.134	..
BTN	1995	Female	50.2589988708496	..	..	56.877	..
BTN	1996	Female	51.068000793457	..	..	57.639	..
BTN	1997	Female	51.9669990539551	..	..	58.427	..
BTN	1998	Female	52.9729995727539	..	..	59.243	..
BTN	1999	Female	54.1720008850098	..	..	60.082	..
BTN	2000	Female	55.5989990234375	..	..	60.94	..
BTN	2001	Female	57.943000793457	..	..	61.806	..
BTN	2002	Female	60.2750015258789	..	..	62.668	..
BTN	2003	Female	62.3819999694824	..	..	63.509	..
BTN	2004	Female	64.0989990234375	..	..	64.316	..
BTN	2005	Female	65.3690032958984	..	..	65.073	38.6806602478027
BTN	2006	Female	66.1940002441406	..	..	65.766	..
BTN	2007	Female	66.7409973144531	..	..	66.394	..
BTN	2008	Female	67.0230026245117	..	..	66.96	..
BTN	2009	Female	67.1110000610352	..	65.3899993896484	67.468	..
BTN	2010	Female	64.556999206543	..	70.1900024414063	67.93	..
BTN	2011	Female	62.2700004577637	..	..	68.36	..
BTN	2012	Female	63.5029983520508	..	..	68.776	48.0165596008301
BTN	2013	Female	58.1870002746582	..	..	69.19	..
BTN	2014	Female	54.9309997558594	..	..	69.608	..
BTN	2015	Female	57.7649993896484	..	..	70.033	..
BTN	2016	Female	57.5709991455078	..	..	70.459	..
BOL	1990	Female	55.5330009460449	..	..	56.838	..
BOL	1991	Female	55.9710006713867	..	..	57.413	..
BOL	1992	Female	56.173999786377	..	..	57.994	72.3132171630859
BOL	1993	Female	56.5870018005371	..	..	58.579	..
BOL	1994	Female	57.048999786377	..	..	59.169	..
BOL	1995	Female	57.5279998779297	..	..	59.762	..
BOL	1996	Female	57.9710006713867	..	..	60.359	..
BOL	1997	Female	58.4869995117188	..	..	60.958	..
BOL	1998	Female	58.7490005493164	..	..	61.559	..
BOL	1999	Female	58.9830017089844	..	..	62.162	..
BOL	2000	Female	59.2239990234375	..	..	62.767	..
BOL	2001	Female	59.8839988708496	..	..	63.372	80.6543807983398
BOL	2002	Female	60.5439987182617	..	..	63.978	..
BOL	2003	Female	61.2029991149902	..	..	64.584	..
BOL	2004	Female	61.8530006408691	..	..	65.189	..
BOL	2005	Female	62.4809989929199	91.2766036987305	71.1943969726563	65.796	..
BOL	2006	Female	63.0929985046387	90.6630020141602	75.0891036987305	66.406	..
BOL	2007	Female	61.3889999389648	92.9108963012695	75.3501968383789	67.019	85.9859390258789
BOL	2008	Female	62.2389984130859	89.1313018798828	74.7462005615234	67.632	86.8317489624023
BOL	2009	Female	62.3650016784668	91.3946990966797	73.685302734375	68.238	86.8214569091797
BOL	2010	Female	62.0190010070801	..	..	68.829	..
BOL	2011	Female	61.6520004272461	87.6630020141602	78.8182983398438	69.394	88.0802001953125
BOL	2012	Female	57.9449996948242	90.4841995239258	71.9809036254883	69.927	91.8732681274414
BOL	2013	Female	58.8219985961914	89.2643966674805	72.8600997924805	70.422	..
BOL	2014	Female	60.9000015258789	86.7220993041992	77.5395965576172	70.878	..
BOL	2015	Female	54.5099983215332	86.1162033081055	73.8324966430664	71.299	88.5828628540039
BOL	2016	Female	55.0309982299805	87.5643005371094	76.7483978271484	71.689	..
BIH	1990	Female	41.1839981079102	..	..	74.296	..
BIH	1991	Female	40.9440002441406	..	..	74.291	81.9593276977539
BIH	1992	Female	40.6199989318848	..	..	74.351	..
BIH	1993	Female	40.2379989624023	..	..	74.499	..
BIH	1994	Female	39.8460006713867	..	..	74.739	..
BIH	1995	Female	39.4580001831055	..	..	75.063	..
BIH	1996	Female	39.2669982910156	..	..	75.447	..
BIH	1997	Female	39.1160011291504	..	..	75.85	..
BIH	1998	Female	38.9729995727539	..	..	76.238	..
BIH	1999	Female	38.8129997253418	..	..	76.593	..
BIH	2000	Female	38.6479988098145	..	..	76.899	94.3599395751953
BIH	2001	Female	38.4720001220703	..	..	77.151	..
BIH	2002	Female	38.2939987182617	..	..	77.36	..
BIH	2003	Female	38.1209983825684	..	..	77.537	..
BIH	2004	Female	37.9669990539551	..	..	77.687	..
BIH	2005	Female	37.8730010986328	..	..	77.816	..
BIH	2006	Female	37.6959991455078	..	..	77.934	..
BIH	2007	Female	37.5620002746582	..	..	78.047	..
BIH	2008	Female	37.4620018005371	..	..	78.165	..
BIH	2009	Female	37.2939987182617	..	..	78.291	..
BIH	2010	Female	37.1310005187988	..	..	78.43	..
BIH	2011	Female	36.8950004577637	..	..	78.58	96.8037109375
BIH	2012	Female	36.5950012207031	..	..	78.739	..
BIH	2013	Female	36.2980003356934	..	..	78.901	94.9104919433594
BIH	2014	Female	35.9720001220703	70.0999984741211	34.939998626709	79.065	..
BIH	2015	Female	35.673999786377	..	..	79.232	..
BIH	2016	Female	35.2690010070801	..	..	79.398	..
BWA	1990	Female	47.7470016479492	..	..	64.323	..
BWA	1991	Female	47.951000213623	..	..	63.661	71.2992401123047
BWA	1992	Female	48.1049995422363	..	..	62.681	..
BWA	1993	Female	48.2610015869141	..	..	61.404	..
BWA	1994	Female	48.4690017700195	..	..	59.889	..
BWA	1995	Female	48.7540016174316	..	..	58.207	..
BWA	1996	Female	48.9269981384277	..	..	56.451	..
BWA	1997	Female	49.1609992980957	..	..	54.746	..
BWA	1998	Female	49.3779983520508	..	..	53.224	..
BWA	1999	Female	49.3699989318848	..	..	51.99	..
BWA	2000	Female	49.4669990539551	..	..	51.163	..
BWA	2001	Female	50.4189987182617	..	..	50.833	..
BWA	2002	Female	51.4070014953613	..	..	50.985	..
BWA	2003	Female	52.4189987182617	..	..	51.58	81.8079528808594
BWA	2004	Female	53.4269981384277	..	..	52.579	..
BWA	2005	Female	54.4150009155273	..	..	53.926	..
BWA	2006	Female	55.4199981689453	..	..	55.539	..
BWA	2007	Female	55.7050018310547	..	..	57.305	..
BWA	2008	Female	55.9850006103516	..	..	59.11	..
BWA	2009	Female	56.2639999389648	90.0235977172852	67.4894027709961	60.868	..
BWA	2010	Female	53.5460014343262	75.1399993896484	64.0100021362305	62.514	..
BWA	2011	Female	57.4259986877441	..	..	64.013	..
BWA	2012	Female	61.1069984436035	..	..	65.382	..
BWA	2013	Female	64.5540008544922	..	..	66.631	..
BWA	2014	Female	64.8140029907227	..	..	67.744	..
BWA	2015	Female	65.0270004272461	..	..	68.708	..
BWA	2016	Female	65.2460021972656	..	..	69.517	..
BRA	1990	Female	41.9749984741211	..	..	69.191	..
BRA	1991	Female	42.890998840332	..	..	69.641	..
BRA	1992	Female	43.8059997558594	..	..	70.107	..
BRA	1993	Female	44.7220001220703	..	..	70.589	..
BRA	1994	Female	45.6389999389648	..	..	71.083	..
BRA	1995	Female	46.5589981079102	90.345703125	83.8964996337891	71.584	..
BRA	1996	Female	47.4620018005371	89.1204986572266	81.2379989624023	72.085	..
BRA	1997	Female	48.3660011291504	90.4359970092773	82.1197967529297	72.581	..
BRA	1998	Female	49.2729988098145	89.7878036499023	81.2730026245117	73.062	..
BRA	1999	Female	50.1829986572266	88.5093002319336	81.4301986694336	73.527	..
BRA	2000	Female	51.101001739502	..	..	73.969	86.5000534057617
BRA	2001	Female	52.0219993591309	88.8927993774414	80.0599975585938	74.388	..
BRA	2002	Female	53.4860000610352	89.2791976928711	79.9084014892578	74.788	..
BRA	2003	Female	53.8730010986328	88.7621002197266	79.4972991943359	75.17	..
BRA	2004	Female	54.898998260498	88.0158996582031	79.8828964233398	75.537	88.8061294555664
BRA	2005	Female	55.4329986572266	88.3867034912109	79.807502746582	75.892	..
BRA	2006	Female	55.9679985046387	88.9224014282227	79.1166000366211	76.241	89.8555908203125
BRA	2007	Female	55.6189994812012	88.3145980834961	78.3156967163086	76.585	90.2280120849609
BRA	2008	Female	55.8250007629395	88.4032974243164	78.0000991821289	76.926	90.2195510864258
BRA	2009	Female	56.0149993896484	88.9891967773438	77.6889038085938	77.262	90.4112167358398
BRA	2010	Female	54.5810012817383	..	..	77.589	90.6817016601563
BRA	2011	Female	53.1319999694824	88.1201019287109	75.5739974975586	77.901	91.6331481933594
BRA	2012	Female	53.0769996643066	88.6675033569336	74.8049011230469	78.193	91.6249008178711
BRA	2013	Female	52.976001739502	87.7744979858398	74.054801940918	78.462	91.7649612426758
BRA	2014	Female	52.859001159668	88.0749969482422	75.1056976318359	78.707	92.0605163574219
BRA	2015	Female	53.3779983520508	87.6511993408203	73.0149002075195	78.932	..
BRA	2016	Female	53.3219985961914	87.4931030273438	61.6342010498047	79.139	..
VGB	1990	Female	..	..	..	..	..
VGB	1991	Female	..	..	..	..	..
VGB	1992	Female	..	..	..	..	..
VGB	1993	Female	..	..	..	..	..
VGB	1994	Female	..	..	..	..	..
VGB	1995	Female	..	..	..	..	..
VGB	1996	Female	..	..	..	..	..
VGB	1997	Female	..	..	..	..	..
VGB	1998	Female	..	..	..	..	..
VGB	1999	Female	..	..	..	..	..
VGB	2000	Female	..	..	..	..	..
VGB	2001	Female	..	..	..	..	..
VGB	2002	Female	..	..	..	..	..
VGB	2003	Female	..	..	..	..	..
VGB	2004	Female	..	..	..	..	..
VGB	2005	Female	..	..	..	..	..
VGB	2006	Female	..	..	..	..	..
VGB	2007	Female	..	..	..	..	..
VGB	2008	Female	..	..	..	..	..
VGB	2009	Female	..	..	..	..	..
VGB	2010	Female	..	..	..	..	..
VGB	2011	Female	..	..	..	..	..
VGB	2012	Female	..	..	..	..	..
VGB	2013	Female	..	..	..	..	..
VGB	2014	Female	..	..	..	..	..
VGB	2015	Female	..	..	..	..	..
VGB	2016	Female	..	..	..	..	..
BRN	1990	Female	45.7799987792969	..	..	74.639	..
BRN	1991	Female	46.2089996337891	..	..	74.889	82.4613571166992
BRN	1992	Female	47.1459999084473	..	..	75.134	..
BRN	1993	Female	48.1430015563965	..	..	75.374	..
BRN	1994	Female	49.2140007019043	..	..	75.61	..
BRN	1995	Female	50.3619995117188	..	..	75.842	..
BRN	1996	Female	51.298999786377	..	..	76.069	..
BRN	1997	Female	52.3359985351563	..	..	76.293	..
BRN	1998	Female	53.484001159668	..	..	76.512	..
BRN	1999	Female	54.6790008544922	..	..	76.727	..
BRN	2000	Female	55.8390007019043	..	..	76.942	..
BRN	2001	Female	56.2280006408691	..	..	77.16	90.1615524291992
BRN	2002	Female	56.1539993286133	..	..	77.381	..
BRN	2003	Female	56.1980018615723	..	..	77.603	..
BRN	2004	Female	56.3759994506836	..	..	77.82	..
BRN	2005	Female	56.6440010070801	..	..	78.018	..
BRN	2006	Female	56.818000793457	..	..	78.183	..
BRN	2007	Female	57.0169982910156	..	..	78.306	..
BRN	2008	Female	57.2840003967285	..	..	78.386	..
BRN	2009	Female	57.632999420166	..	..	78.429	..
BRN	2010	Female	58.0429992675781	..	..	78.447	..
BRN	2011	Female	58.4900016784668	..	..	78.46	94.6524810791016
BRN	2012	Female	58.9090003967285	..	..	78.488	..
BRN	2013	Female	59.3139991760254	..	..	78.543	..
BRN	2014	Female	59.7179985046387	88.4086990356445	68.3939971923828	78.633	..
BRN	2015	Female	59.3979988098145	..	..	78.757	..
BRN	2016	Female	59.0299987792969	..	..	78.909	..
BGR	1990	Female	54.4449996948242	..	..	75.15	..
BGR	1991	Female	54.3959999084473	..	..	74.88	..
BGR	1992	Female	54.3740005493164	..	..	75.09	..
BGR	1993	Female	53.2589988708496	..	..	75.26	..
BGR	1994	Female	52.0940017700195	..	..	75.25	..
BGR	1995	Female	50.8720016479492	..	..	74.9	..
BGR	1996	Female	49.6730003356934	..	..	74.58	..
BGR	1997	Female	48.4339981079102	..	..	73.87	..
BGR	1998	Female	47.1349983215332	..	..	74.8	..
BGR	1999	Female	45.7470016479492	..	..	75.1	..
BGR	2000	Female	44.2560005187988	74.4875030517578	35.3847999572754	75.3	..
BGR	2001	Female	46.8030014038086	73.8106994628906	34.345401763916	75.2	97.7064895629883
BGR	2002	Female	46.3930015563965	73.1607971191406	33.6759986877441	75.4	..
BGR	2003	Female	44.9519996643066	73.7042007446289	32.8403015136719	75.6	..
BGR	2004	Female	45.7879981994629	74.0167999267578	32.8023986816406	76.2	..
BGR	2005	Female	44.7430000305176	72.821403503418	31.6340007781982	76.3	..
BGR	2006	Female	46.8899993896484	73.3128967285156	30.3349990844727	76.3	..
BGR	2007	Female	48.109001159668	74.6909027099609	29.5097007751465	76.3	..
BGR	2008	Female	48.8419990539551	76.4492034912109	31.4750995635986	76.6	..
BGR	2009	Female	48.0890007019043	76.4168014526367	31.3334999084473	77.1	..
BGR	2010	Female	47.6980018615723	75.4126968383789	31.3356990814209	77.2	..
BGR	2011	Female	47.2179985046387	73.736198425293	30.2043991088867	77.8	97.9839019775391
BGR	2012	Female	47.8230018615723	74.1315994262695	30.5023002624512	77.9	..
BGR	2013	Female	48.5270004272461	74.7317962646484	32.2939987182617	78.6	..
BGR	2014	Female	48.6290016174316	75.6430969238281	34.4981994628906	78	..
BGR	2015	Female	48.632999420166	76.1234970092773	33.3768005371094	78.2	..
BGR	2016	Female	47.7630004882813	75.722900390625	32.9599990844727	78.2	..
BFA	1990	Female	76.2180023193359	..	..	50.516	..
BFA	1991	Female	76.2850036621094	..	..	50.494	8.22542953491211
BFA	1992	Female	75.4789962768555	..	..	50.498	..
BFA	1993	Female	74.6500015258789	..	..	50.534	..
BFA	1994	Female	73.7919998168945	..	..	50.613	..
BFA	1995	Female	72.9079971313477	..	..	50.734	..
BFA	1996	Female	71.9879989624023	..	..	50.887	8.05797958374023
BFA	1997	Female	71.0380020141602	..	..	51.06	..
BFA	1998	Female	70.0630035400391	..	..	51.249	..
BFA	1999	Female	69.0599975585938	..	..	51.461	..
BFA	2000	Female	68.0270004272461	..	..	51.712	..
BFA	2001	Female	66.9570007324219	..	..	52.023	..
BFA	2002	Female	65.8619995117188	..	..	52.409	..
BFA	2003	Female	64.7460021972656	..	..	52.875	15.1887702941895
BFA	2004	Female	63.6020011901855	..	..	53.421	..
BFA	2005	Female	62.435001373291	..	..	54.04	16.6222400665283
BFA	2006	Female	61.2280006408691	..	..	54.721	16.291130065918
BFA	2007	Female	60.8489990234375	..	..	55.442	21.5795707702637
BFA	2008	Female	60.4700012207031	..	..	56.178	..
BFA	2009	Female	60.0929985046387	..	..	56.909	..
BFA	2010	Female	59.7179985046387	..	..	57.616	..
BFA	2011	Female	59.3409996032715	..	..	58.285	..
BFA	2012	Female	58.9710006713867	..	..	58.912	..
BFA	2013	Female	58.6069984436035	..	..	59.496	..
BFA	2014	Female	58.2490005493164	62.5857009887695	65.7573013305664	60.035	26.2202491760254
BFA	2015	Female	58.3059997558594	..	..	60.531	..
BFA	2016	Female	58.367000579834	..	..	60.992	..
BDI	1990	Female	90.7839965820313	..	..	49.738	27.5293006896973
BDI	1991	Female	90.3450012207031	..	..	49.477	..
BDI	1992	Female	89.8450012207031	..	..	49.393	..
BDI	1993	Female	89.2829971313477	..	..	49.535	..
